,0,1,2,3
17446,2.0,1.0,43.0,28264.0
17447,2.0,2.0,47.0,137736.0
17448,1.0,1.0,33.0,35563.0
17449,2.0,2.0,43.0,51146.0
17450,2.0,1.0,38.0,88231.0
17451,2.0,2.0,44.0,79696.0
17452,2.0,1.0,46.0,13254.0
17453,1.0,1.0,36.0,7868.0
17454,2.0,1.0,45.0,209495.0
17455,3.0,1.0,37.0,78159.0
17456,3.0,1.0,36.0,91914.0
17457,2.0,1.0,35.0,127548.0
17458,3.0,1.0,30.0,93157.0
17459,1.0,1.0,32.0,3092.0
17460,2.0,1.0,43.0,390.0
17461,3.0,2.0,44.0,0.0
17462,2.0,1.0,46.0,140626.0
17463,2.0,1.0,40.0,815.0
17464,1.0,1.0,37.0,37958.0
17465,2.0,1.0,43.0,53477.0
17466,1.0,1.0,38.0,2884.0
17467,2.0,2.0,29.0,151652.0
17468,3.0,1.0,44.0,2877.0
17469,2.0,1.0,32.0,68248.0
17470,2.0,1.0,44.0,0.0
17471,1.0,1.0,30.0,224387.0
17472,2.0,2.0,29.0,24822.0
17473,3.0,2.0,46.0,4474.0
17474,1.0,1.0,46.0,9509.0
17475,5.0,2.0,36.0,144833.0
17476,1.0,1.0,44.0,14686.0
17477,2.0,1.0,30.0,14135.0
17478,1.0,1.0,35.0,380.0
17479,3.0,1.0,35.0,10458.0
17480,1.0,2.0,33.0,19518.0
17481,2.0,2.0,33.0,34253.0
17482,2.0,1.0,33.0,2500.0
17483,2.0,1.0,32.0,51132.0
17484,3.0,1.0,39.0,49437.0
17485,3.0,2.0,41.0,23043.0
17486,2.0,1.0,38.0,55120.0
17487,3.0,2.0,35.0,92509.0
17488,2.0,1.0,43.0,17870.0
17489,1.0,1.0,48.0,1908.0
17490,2.0,3.0,39.0,49005.0
17491,3.0,2.0,31.0,15856.0
17492,2.0,2.0,34.0,22173.0
17493,1.0,2.0,35.0,1555.0
17494,3.0,2.0,41.0,12001.0
17495,2.0,1.0,32.0,36062.0
17496,2.0,1.0,28.0,52062.0
17497,2.0,2.0,28.0,326.0
17498,3.0,1.0,33.0,7708.0
17499,2.0,1.0,35.0,3773.0
17500,2.0,2.0,42.0,836.0
17501,1.0,1.0,37.0,152197.0
17502,1.0,2.0,28.0,161694.0
17503,1.0,2.0,30.0,204491.0
17504,1.0,2.0,29.0,0.0
17505,2.0,2.0,33.0,45818.0
17506,2.0,1.0,36.0,0.0
17507,2.0,1.0,45.0,374663.0
17508,1.0,1.0,37.0,173677.0
17509,2.0,1.0,43.0,6917.0
17510,2.0,2.0,36.0,0.0
17511,1.0,2.0,31.0,28803.0
17512,2.0,1.0,33.0,23734.0
17513,2.0,2.0,46.0,39518.0
17514,2.0,1.0,41.0,216622.0
17515,2.0,1.0,35.0,80713.0
17516,2.0,2.0,32.0,27565.0
17517,2.0,1.0,36.0,147051.0
17518,1.0,1.0,33.0,204205.0
17519,1.0,2.0,33.0,11391.0
17520,3.0,1.0,35.0,119184.0
17521,6.0,1.0,47.0,89327.0
17522,3.0,1.0,44.0,16735.0
17523,2.0,1.0,37.0,7841.0
17524,2.0,1.0,40.0,4314.0
17525,2.0,1.0,41.0,23078.0
17526,2.0,2.0,34.0,305781.0
17527,3.0,1.0,45.0,124147.0
17528,2.0,2.0,40.0,11403.0
17529,3.0,0.0,41.0,69964.0
17530,3.0,1.0,42.0,1261.0
17531,2.0,1.0,35.0,1264.0
17532,2.0,2.0,35.0,131211.0
17533,2.0,1.0,43.0,17102.0
17534,3.0,1.0,40.0,5916.0
17535,3.0,1.0,45.0,76433.0
17536,2.0,2.0,42.0,13849.0
17537,2.0,1.0,37.0,107337.0
17538,2.0,2.0,32.0,7469.0
17539,2.0,1.0,47.0,27119.0
17540,2.0,1.0,36.0,32196.0
17541,2.0,2.0,37.0,16174.0
17542,2.0,1.0,43.0,1597.0
17543,2.0,1.0,40.0,10470.0
17544,2.0,1.0,35.0,5890.0
17545,3.0,2.0,48.0,17332.0
17546,3.0,1.0,42.0,31422.0
17547,2.0,1.0,38.0,41619.0
17548,2.0,1.0,48.0,50806.0
17549,2.0,2.0,35.0,50421.0
17550,1.0,2.0,40.0,185696.0
17551,2.0,1.0,48.0,0.0
17552,2.0,1.0,35.0,46640.0
17553,2.0,1.0,46.0,207.0
17554,2.0,2.0,39.0,2875.0
17555,2.0,2.0,31.0,0.0
17556,2.0,2.0,42.0,48080.0
17557,1.0,1.0,39.0,2394.0
17558,2.0,1.0,45.0,13440.0
17559,2.0,1.0,46.0,264.0
17560,2.0,1.0,44.0,3351.0
17561,1.0,1.0,35.0,44487.0
17562,1.0,2.0,35.0,0.0
17563,1.0,2.0,35.0,2776.0
17564,2.0,2.0,45.0,330.0
17565,2.0,1.0,40.0,899.0
17566,3.0,1.0,42.0,71650.0
17567,1.0,1.0,43.0,-763.0
17568,1.0,1.0,37.0,1330.0
17569,2.0,2.0,34.0,71332.0
17570,2.0,1.0,40.0,96225.0
17571,1.0,2.0,35.0,12590.0
17572,1.0,2.0,35.0,4807.0
17573,2.0,1.0,46.0,8136.0
17574,3.0,1.0,45.0,35401.0
17575,2.0,1.0,40.0,193.0
17576,3.0,0.0,31.0,89955.0
17577,1.0,2.0,31.0,43601.0
17578,3.0,1.0,46.0,61510.0
17579,3.0,1.0,37.0,91193.0
17580,2.0,1.0,36.0,101483.0
17581,2.0,1.0,42.0,30149.0
17582,2.0,1.0,40.0,80934.0
17583,2.0,1.0,49.0,8046.0
17584,3.0,1.0,43.0,623.0
17585,3.0,1.0,39.0,15307.0
17586,1.0,2.0,31.0,1494.0
17587,2.0,2.0,38.0,21047.0
17588,2.0,1.0,43.0,6459.0
17589,1.0,1.0,45.0,632.0
17590,3.0,1.0,49.0,386288.0
17591,3.0,1.0,43.0,20461.0
17592,1.0,1.0,35.0,107905.0
17593,3.0,1.0,44.0,122264.0
17594,2.0,1.0,33.0,40738.0
17595,1.0,1.0,35.0,0.0
17596,2.0,1.0,38.0,4658.0
17597,1.0,2.0,29.0,976.0
17598,2.0,1.0,30.0,24061.0
17599,4.0,1.0,39.0,-397.0
17600,2.0,2.0,31.0,51160.0
17601,2.0,1.0,32.0,74136.0
17602,3.0,1.0,37.0,74117.0
17603,2.0,1.0,43.0,91152.0
17604,3.0,1.0,43.0,780.0
17605,2.0,1.0,43.0,51229.0
17606,1.0,2.0,34.0,39505.0
17607,2.0,1.0,40.0,4860.0
17608,3.0,1.0,38.0,59020.0
17609,2.0,2.0,36.0,81793.0
17610,1.0,1.0,42.0,360.0
17611,2.0,1.0,45.0,156993.0
17612,2.0,1.0,32.0,146549.0
17613,1.0,2.0,30.0,213525.0
17614,3.0,1.0,30.0,40654.0
17615,2.0,1.0,33.0,30198.0
17616,1.0,2.0,31.0,1779.0
17617,1.0,2.0,31.0,309531.0
17618,1.0,1.0,32.0,4927.0
17619,1.0,2.0,33.0,118656.0
17620,1.0,2.0,31.0,410.0
17621,1.0,2.0,31.0,416.0
17622,2.0,2.0,31.0,29078.0
17623,1.0,1.0,31.0,1203.0
17624,1.0,2.0,32.0,10831.0
17625,1.0,2.0,33.0,130104.0
17626,2.0,2.0,29.0,86584.0
17627,2.0,1.0,30.0,3366.0
17628,1.0,2.0,29.0,632.0
17629,2.0,2.0,30.0,35758.0
17630,2.0,1.0,30.0,13768.0
17631,1.0,2.0,30.0,46209.0
17632,2.0,2.0,30.0,10809.0
17633,1.0,1.0,30.0,0.0
17634,2.0,2.0,30.0,56761.0
17635,2.0,1.0,31.0,79226.0
17636,2.0,1.0,33.0,11596.0
17637,1.0,2.0,29.0,10370.0
17638,1.0,2.0,30.0,96549.0
17639,1.0,2.0,29.0,24717.0
17640,1.0,2.0,34.0,0.0
17641,2.0,1.0,35.0,127794.0
17642,2.0,2.0,39.0,161277.0
17643,1.0,1.0,45.0,142389.0
17644,1.0,1.0,44.0,756.0
17645,3.0,2.0,38.0,1638.0
17646,1.0,1.0,36.0,242518.0
17647,1.0,1.0,37.0,0.0
17648,3.0,2.0,42.0,91240.0
17649,2.0,1.0,47.0,123896.0
17650,2.0,1.0,41.0,390.0
17651,1.0,1.0,41.0,104083.0
17652,2.0,2.0,43.0,225159.0
17653,2.0,1.0,46.0,7660.0
17654,1.0,1.0,41.0,3087.0
17655,1.0,1.0,40.0,989.0
17656,3.0,1.0,44.0,20313.0
17657,2.0,1.0,40.0,37123.0
17658,2.0,1.0,39.0,210262.0
17659,2.0,1.0,44.0,28864.0
17660,2.0,1.0,42.0,255527.0
17661,2.0,1.0,49.0,-236.0
17662,3.0,2.0,46.0,24239.0
17663,2.0,1.0,40.0,63340.0
17664,2.0,1.0,47.0,97989.0
17665,2.0,1.0,48.0,49526.0
17666,2.0,2.0,41.0,227271.0
17667,2.0,2.0,30.0,96604.0
17668,1.0,1.0,41.0,-28.0
17669,2.0,1.0,44.0,193136.0
17670,1.0,1.0,39.0,63370.0
17671,2.0,1.0,40.0,23303.0
17672,1.0,1.0,46.0,112901.0
17673,2.0,2.0,35.0,61687.0
17674,2.0,2.0,37.0,143118.0
17675,1.0,1.0,48.0,38549.0
17676,1.0,1.0,35.0,47.0
17677,1.0,1.0,47.0,210753.0
17678,2.0,1.0,37.0,59023.0
17679,1.0,2.0,34.0,36467.0
17680,1.0,1.0,35.0,59795.0
17681,1.0,1.0,47.0,514.0
17682,3.0,1.0,40.0,117191.0
17683,1.0,2.0,36.0,79640.0
17684,3.0,1.0,35.0,49930.0
17685,2.0,1.0,35.0,92966.0
17686,2.0,1.0,34.0,119287.0
17687,1.0,1.0,35.0,51143.0
17688,1.0,1.0,40.0,416044.0
17689,1.0,1.0,41.0,96590.0
17690,1.0,1.0,42.0,174857.0
17691,1.0,1.0,43.0,885.0
17692,3.0,2.0,44.0,0.0
17693,2.0,1.0,42.0,8395.0
17694,2.0,1.0,38.0,12538.0
17695,2.0,1.0,44.0,240851.0
17696,2.0,2.0,41.0,165425.0
17697,2.0,1.0,41.0,56483.0
17698,1.0,1.0,46.0,15393.0
17699,1.0,1.0,43.0,15928.0
17700,2.0,1.0,49.0,12769.0
17701,2.0,1.0,43.0,9011.0
17702,2.0,1.0,35.0,3167.0
17703,1.0,1.0,37.0,5625.0
17704,2.0,1.0,41.0,9551.0
17705,1.0,1.0,34.0,2799.0
17706,1.0,2.0,34.0,17067.0
17707,1.0,2.0,33.0,92725.0
17708,1.0,1.0,34.0,101620.0
17709,1.0,1.0,34.0,0.0
17710,1.0,1.0,43.0,191869.0
17711,1.0,1.0,36.0,184765.0
17712,2.0,2.0,44.0,15089.0
17713,1.0,2.0,30.0,170263.0
17714,3.0,2.0,50.0,600.0
17715,1.0,1.0,50.0,378981.0
17716,2.0,1.0,51.0,4777.0
17717,2.0,1.0,50.0,38261.0
17718,1.0,1.0,51.0,2262.0
17719,2.0,1.0,50.0,978.0
17720,1.0,2.0,36.0,0.0
17721,1.0,1.0,50.0,21794.0
17722,1.0,1.0,50.0,6350.0
17723,2.0,1.0,49.0,58928.0
17724,3.0,1.0,50.0,29468.0
17725,2.0,1.0,53.0,319711.0
17726,1.0,1.0,61.0,228.0
17727,1.0,2.0,51.0,26106.0
17728,2.0,1.0,51.0,44664.0
17729,2.0,1.0,51.0,36022.0
17730,1.0,1.0,54.0,0.0
17731,3.0,1.0,58.0,5563.0
17732,3.0,2.0,60.0,46554.0
17733,2.0,1.0,56.0,50586.0
17734,3.0,1.0,58.0,68445.0
17735,2.0,1.0,50.0,263390.0
17736,3.0,1.0,52.0,23969.0
17737,2.0,1.0,53.0,4621.0
17738,3.0,1.0,59.0,-639.0
17739,1.0,1.0,55.0,632.0
17740,3.0,1.0,70.0,1960.0
17741,3.0,2.0,63.0,632.0
17742,2.0,2.0,53.0,8068.0
17743,2.0,2.0,61.0,0.0
17744,2.0,1.0,56.0,2338.0
17745,1.0,1.0,56.0,5610.0
17746,2.0,1.0,58.0,11223.0
17747,3.0,1.0,54.0,22147.0
17748,3.0,1.0,50.0,250825.0
17749,3.0,1.0,52.0,2465.0
17750,2.0,1.0,55.0,7302.0
17751,3.0,1.0,61.0,2020.0
17752,2.0,3.0,54.0,138765.0
17753,3.0,1.0,55.0,21333.0
17754,3.0,2.0,50.0,48303.0
17755,3.0,2.0,53.0,101156.0
17756,3.0,1.0,51.0,2400.0
17757,2.0,1.0,54.0,277688.0
17758,3.0,1.0,61.0,0.0
17759,3.0,2.0,52.0,173065.0
17760,3.0,1.0,62.0,36088.0
17761,2.0,1.0,55.0,41696.0
17762,1.0,2.0,64.0,157231.0
17763,3.0,1.0,56.0,25158.0
17764,3.0,1.0,52.0,5976.0
17765,2.0,3.0,56.0,17977.0
17766,3.0,2.0,55.0,116336.0
17767,3.0,2.0,53.0,188373.0
17768,3.0,1.0,62.0,0.0
17769,1.0,1.0,53.0,304922.0
17770,2.0,2.0,53.0,51320.0
17771,3.0,2.0,60.0,10083.0
17772,3.0,3.0,58.0,70012.0
17773,3.0,1.0,58.0,96821.0
17774,2.0,1.0,54.0,95090.0
17775,2.0,1.0,58.0,86654.0
17776,3.0,1.0,53.0,0.0
17777,3.0,2.0,55.0,4664.0
17778,2.0,1.0,59.0,54506.0
17779,2.0,1.0,61.0,74156.0
17780,3.0,1.0,60.0,2178.0
17781,1.0,1.0,66.0,0.0
17782,3.0,3.0,64.0,15463.0
17783,2.0,1.0,58.0,1443.0
17784,2.0,1.0,55.0,13532.0
17785,1.0,1.0,62.0,327289.0
17786,2.0,1.0,46.0,57487.0
17787,2.0,1.0,64.0,28433.0
17788,3.0,1.0,58.0,98985.0
17789,2.0,2.0,27.0,780.0
17790,2.0,2.0,38.0,-58.0
17791,2.0,2.0,29.0,10278.0
17792,3.0,2.0,24.0,40751.0
17793,2.0,1.0,51.0,65312.0
17794,1.0,2.0,51.0,0.0
17795,2.0,1.0,54.0,358581.0
17796,1.0,1.0,54.0,1494.0
17797,3.0,2.0,23.0,1789.0
17798,1.0,2.0,24.0,29015.0
17799,1.0,2.0,23.0,18666.0
17800,1.0,2.0,24.0,77225.0
17801,2.0,1.0,23.0,27172.0
17802,5.0,2.0,24.0,52991.0
17803,1.0,2.0,28.0,5797.0
17804,2.0,2.0,27.0,169106.0
17805,2.0,2.0,30.0,15872.0
17806,2.0,2.0,35.0,18915.0
17807,2.0,2.0,23.0,291.0
17808,2.0,2.0,24.0,1050.0
17809,2.0,2.0,24.0,6312.0
17810,2.0,2.0,24.0,25932.0
17811,2.0,2.0,22.0,8785.0
17812,2.0,2.0,22.0,6829.0
17813,2.0,2.0,24.0,49989.0
17814,3.0,2.0,22.0,0.0
17815,2.0,2.0,23.0,30620.0
17816,2.0,2.0,23.0,49283.0
17817,2.0,2.0,24.0,87478.0
17818,3.0,2.0,24.0,18661.0
17819,2.0,2.0,25.0,17584.0
17820,2.0,2.0,25.0,49199.0
17821,2.0,2.0,25.0,15491.0
17822,1.0,2.0,24.0,33921.0
17823,3.0,2.0,25.0,23421.0
17824,2.0,1.0,25.0,42238.0
17825,2.0,2.0,25.0,-1587.0
17826,1.0,2.0,25.0,60200.0
17827,5.0,2.0,23.0,42407.0
17828,1.0,2.0,25.0,48848.0
17829,2.0,2.0,25.0,50547.0
17830,2.0,2.0,26.0,64900.0
17831,1.0,2.0,24.0,5524.0
17832,2.0,2.0,24.0,31529.0
17833,2.0,1.0,25.0,890.0
17834,2.0,2.0,25.0,12891.0
17835,3.0,2.0,26.0,79558.0
17836,2.0,2.0,24.0,98428.0
17837,3.0,2.0,25.0,23075.0
17838,2.0,2.0,25.0,23459.0
17839,2.0,2.0,26.0,51951.0
17840,2.0,2.0,23.0,5583.0
17841,2.0,2.0,23.0,1473.0
17842,2.0,2.0,24.0,16239.0
17843,2.0,2.0,26.0,85914.0
17844,3.0,2.0,26.0,21667.0
17845,2.0,2.0,22.0,120479.0
17846,1.0,2.0,26.0,196979.0
17847,2.0,2.0,26.0,115497.0
17848,2.0,2.0,27.0,48329.0
17849,1.0,2.0,27.0,3210.0
17850,2.0,2.0,28.0,70124.0
17851,2.0,2.0,26.0,16167.0
17852,1.0,2.0,26.0,26443.0
17853,2.0,2.0,26.0,2204.0
17854,1.0,2.0,27.0,42585.0
17855,2.0,2.0,27.0,147310.0
17856,2.0,2.0,28.0,48431.0
17857,1.0,2.0,25.0,92465.0
17858,2.0,2.0,26.0,2970.0
17859,2.0,2.0,27.0,81752.0
17860,2.0,2.0,25.0,76915.0
17861,2.0,2.0,28.0,8723.0
17862,2.0,1.0,26.0,2400.0
17863,2.0,2.0,26.0,14773.0
17864,1.0,2.0,27.0,19365.0
17865,2.0,2.0,28.0,-727.0
17866,2.0,2.0,26.0,481.0
17867,1.0,2.0,28.0,40784.0
17868,2.0,2.0,28.0,9125.0
17869,1.0,2.0,28.0,4660.0
17870,2.0,1.0,28.0,1474.0
17871,2.0,2.0,28.0,26357.0
17872,1.0,2.0,28.0,26129.0
17873,1.0,2.0,29.0,120000.0
17874,3.0,1.0,30.0,2400.0
17875,1.0,2.0,30.0,2020.0
17876,2.0,2.0,30.0,31299.0
17877,2.0,2.0,27.0,15993.0
17878,2.0,2.0,28.0,8608.0
17879,3.0,2.0,27.0,0.0
17880,1.0,1.0,27.0,390.0
17881,2.0,2.0,27.0,26437.0
17882,2.0,2.0,28.0,59247.0
17883,3.0,2.0,23.0,5807.0
17884,2.0,2.0,26.0,49586.0
17885,1.0,2.0,26.0,48924.0
17886,1.0,2.0,28.0,22399.0
17887,1.0,2.0,29.0,1261.0
17888,2.0,1.0,33.0,172618.0
17889,2.0,2.0,29.0,39345.0
17890,1.0,2.0,28.0,56061.0
17891,2.0,2.0,29.0,43531.0
17892,1.0,2.0,29.0,816.0
17893,1.0,2.0,30.0,6589.0
17894,2.0,2.0,27.0,189605.0
17895,1.0,2.0,28.0,3202.0
17896,2.0,2.0,27.0,41520.0
17897,1.0,2.0,27.0,87487.0
17898,2.0,1.0,27.0,10128.0
17899,2.0,2.0,28.0,32480.0
17900,2.0,2.0,28.0,52753.0
17901,3.0,2.0,28.0,11064.0
17902,2.0,2.0,28.0,0.0
17903,2.0,1.0,29.0,400.0
17904,3.0,2.0,29.0,5957.0
17905,2.0,2.0,30.0,26666.0
17906,2.0,2.0,28.0,61743.0
17907,2.0,2.0,32.0,1473.0
17908,3.0,1.0,34.0,69388.0
17909,2.0,2.0,25.0,14193.0
17910,2.0,2.0,28.0,58566.0
17911,2.0,1.0,38.0,8337.0
17912,3.0,2.0,44.0,151009.0
17913,1.0,2.0,33.0,62615.0
17914,1.0,1.0,40.0,7351.0
17915,3.0,1.0,32.0,38023.0
17916,2.0,1.0,34.0,86371.0
17917,2.0,2.0,32.0,73814.0
17918,1.0,2.0,33.0,87310.0
17919,2.0,2.0,25.0,24640.0
17920,2.0,2.0,25.0,43785.0
17921,2.0,1.0,29.0,81839.0
17922,3.0,1.0,49.0,282849.0
17923,3.0,1.0,36.0,47097.0
17924,2.0,1.0,44.0,24262.0
17925,2.0,1.0,38.0,194670.0
17926,2.0,1.0,40.0,1050.0
17927,2.0,1.0,44.0,6696.0
17928,1.0,2.0,30.0,4027.0
17929,2.0,2.0,31.0,170041.0
17930,2.0,2.0,31.0,12214.0
17931,2.0,2.0,32.0,253935.0
17932,1.0,2.0,32.0,190530.0
17933,1.0,2.0,34.0,57566.0
17934,1.0,3.0,45.0,108434.0
17935,3.0,1.0,37.0,71742.0
17936,2.0,2.0,37.0,49473.0
17937,1.0,2.0,35.0,75734.0
17938,1.0,1.0,40.0,309055.0
17939,2.0,2.0,33.0,133336.0
17940,2.0,2.0,44.0,43314.0
17941,2.0,2.0,32.0,35038.0
17942,3.0,2.0,30.0,80220.0
17943,2.0,1.0,35.0,79875.0
17944,1.0,1.0,42.0,7722.0
17945,2.0,1.0,45.0,14488.0
17946,2.0,1.0,43.0,3472.0
17947,2.0,2.0,36.0,0.0
17948,3.0,2.0,37.0,28951.0
17949,3.0,1.0,49.0,82214.0
17950,2.0,1.0,43.0,94529.0
17951,2.0,1.0,36.0,158954.0
17952,2.0,1.0,43.0,25387.0
17953,3.0,1.0,46.0,0.0
17954,2.0,1.0,39.0,1543.0
17955,3.0,2.0,41.0,43383.0
17956,3.0,2.0,45.0,35962.0
17957,2.0,1.0,39.0,29997.0
17958,2.0,2.0,32.0,21395.0
17959,1.0,2.0,33.0,67206.0
17960,1.0,2.0,34.0,32773.0
17961,1.0,2.0,32.0,130134.0
17962,1.0,2.0,48.0,113061.0
17963,2.0,2.0,32.0,71336.0
17964,3.0,2.0,45.0,18416.0
17965,1.0,1.0,49.0,0.0
17966,2.0,1.0,31.0,6313.0
17967,1.0,2.0,32.0,63573.0
17968,1.0,2.0,34.0,42713.0
17969,2.0,1.0,34.0,45459.0
17970,2.0,3.0,48.0,61673.0
17971,3.0,1.0,45.0,0.0
17972,2.0,2.0,31.0,4821.0
17973,1.0,2.0,33.0,22303.0
17974,2.0,1.0,35.0,5659.0
17975,2.0,1.0,42.0,78216.0
17976,2.0,1.0,45.0,52574.0
17977,2.0,1.0,38.0,189567.0
17978,2.0,2.0,45.0,30359.0
17979,3.0,2.0,39.0,30892.0
17980,2.0,1.0,36.0,59675.0
17981,3.0,2.0,44.0,167077.0
17982,2.0,2.0,36.0,2069.0
17983,1.0,1.0,42.0,2827.0
17984,3.0,2.0,32.0,54483.0
17985,1.0,1.0,33.0,213859.0
17986,1.0,1.0,38.0,6333.0
17987,3.0,2.0,36.0,135053.0
17988,2.0,3.0,48.0,42850.0
17989,2.0,1.0,46.0,79707.0
17990,3.0,2.0,41.0,94962.0
17991,2.0,1.0,36.0,43900.0
17992,1.0,2.0,37.0,186061.0
17993,3.0,2.0,42.0,26595.0
17994,1.0,2.0,30.0,16163.0
17995,1.0,2.0,32.0,3162.0
17996,3.0,2.0,42.0,52460.0
17997,1.0,2.0,32.0,8971.0
17998,1.0,2.0,33.0,251594.0
17999,2.0,2.0,36.0,13208.0
18000,2.0,2.0,37.0,99793.0
18001,2.0,2.0,39.0,155896.0
18002,2.0,2.0,30.0,55776.0
18003,2.0,2.0,33.0,26181.0
18004,2.0,2.0,35.0,242168.0
18005,2.0,1.0,39.0,26493.0
18006,1.0,2.0,46.0,6229.0
18007,2.0,2.0,40.0,36560.0
18008,2.0,1.0,41.0,86699.0
18009,3.0,2.0,43.0,303747.0
18010,3.0,1.0,46.0,19523.0
18011,2.0,2.0,37.0,48566.0
18012,2.0,1.0,30.0,54404.0
18013,1.0,2.0,37.0,155342.0
18014,2.0,1.0,31.0,134039.0
18015,2.0,1.0,44.0,48659.0
18016,3.0,2.0,40.0,13195.0
18017,3.0,2.0,46.0,48060.0
18018,1.0,2.0,34.0,0.0
18019,2.0,1.0,48.0,120326.0
18020,2.0,1.0,45.0,46608.0
18021,3.0,1.0,44.0,2180.0
18022,2.0,1.0,49.0,33346.0
18023,1.0,1.0,39.0,0.0
18024,1.0,2.0,31.0,45021.0
18025,3.0,1.0,47.0,16013.0
18026,1.0,2.0,38.0,114091.0
18027,1.0,1.0,35.0,396.0
18028,3.0,2.0,31.0,7222.0
18029,2.0,2.0,33.0,279184.0
18030,2.0,1.0,34.0,53105.0
18031,2.0,1.0,40.0,35671.0
18032,1.0,1.0,31.0,24465.0
18033,2.0,1.0,32.0,204057.0
18034,1.0,1.0,46.0,991.0
18035,2.0,2.0,38.0,106989.0
18036,3.0,2.0,31.0,108963.0
18037,2.0,1.0,42.0,14124.0
18038,1.0,2.0,39.0,49354.0
18039,2.0,1.0,45.0,28854.0
18040,3.0,1.0,47.0,2840.0
18041,2.0,2.0,40.0,79237.0
18042,2.0,1.0,42.0,45461.0
18043,2.0,2.0,44.0,50677.0
18044,2.0,1.0,40.0,4599.0
18045,1.0,1.0,33.0,28700.0
18046,3.0,1.0,29.0,9527.0
18047,2.0,2.0,30.0,780.0
18048,3.0,1.0,44.0,0.0
18049,2.0,1.0,40.0,31042.0
18050,2.0,2.0,46.0,47379.0
18051,3.0,1.0,42.0,0.0
18052,2.0,2.0,45.0,212643.0
18053,1.0,1.0,39.0,5086.0
18054,2.0,1.0,43.0,158843.0
18055,2.0,2.0,43.0,47669.0
18056,1.0,2.0,47.0,21376.0
18057,2.0,1.0,35.0,5219.0
18058,3.0,1.0,37.0,54078.0
18059,1.0,2.0,32.0,525.0
18060,2.0,1.0,34.0,225709.0
18061,2.0,1.0,31.0,64276.0
18062,3.0,2.0,31.0,15208.0
18063,1.0,1.0,34.0,0.0
18064,3.0,1.0,41.0,2602.0
18065,1.0,2.0,40.0,3457.0
18066,1.0,1.0,38.0,72437.0
18067,2.0,2.0,44.0,44072.0
18068,1.0,2.0,36.0,16751.0
18069,2.0,1.0,29.0,140933.0
18070,3.0,1.0,48.0,1261.0
18071,2.0,2.0,36.0,48547.0
18072,2.0,2.0,29.0,8393.0
18073,3.0,2.0,34.0,86345.0
18074,1.0,2.0,34.0,38849.0
18075,3.0,1.0,47.0,49386.0
18076,2.0,2.0,40.0,44310.0
18077,2.0,2.0,32.0,227873.0
18078,1.0,2.0,34.0,260733.0
18079,2.0,2.0,42.0,49495.0
18080,3.0,1.0,39.0,54397.0
18081,2.0,1.0,41.0,96310.0
18082,1.0,1.0,36.0,39598.0
18083,1.0,2.0,29.0,0.0
18084,1.0,2.0,29.0,0.0
18085,2.0,2.0,33.0,1183.0
18086,3.0,1.0,36.0,222.0
18087,2.0,1.0,39.0,18232.0
18088,2.0,1.0,40.0,139934.0
18089,2.0,2.0,32.0,151594.0
18090,1.0,2.0,33.0,1431.0
18091,1.0,1.0,34.0,188698.0
18092,3.0,2.0,35.0,88027.0
18093,3.0,2.0,40.0,245311.0
18094,1.0,2.0,42.0,1050.0
18095,1.0,1.0,38.0,113807.0
18096,1.0,2.0,41.0,173.0
18097,1.0,2.0,49.0,48135.0
18098,3.0,1.0,41.0,5620.0
18099,2.0,2.0,39.0,25999.0
18100,1.0,1.0,38.0,2500.0
18101,2.0,1.0,40.0,154090.0
18102,1.0,2.0,39.0,57436.0
18103,1.0,2.0,38.0,280.0
18104,1.0,1.0,42.0,0.0
18105,3.0,2.0,33.0,223147.0
18106,2.0,1.0,41.0,163033.0
18107,1.0,2.0,36.0,9464.0
18108,1.0,2.0,34.0,259524.0
18109,3.0,1.0,43.0,41439.0
18110,2.0,1.0,48.0,65070.0
18111,1.0,2.0,31.0,0.0
18112,1.0,2.0,32.0,81210.0
18113,1.0,1.0,36.0,0.0
18114,5.0,2.0,37.0,22335.0
18115,1.0,2.0,48.0,6203.0
18116,2.0,1.0,42.0,4136.0
18117,3.0,1.0,42.0,151392.0
18118,2.0,1.0,48.0,186004.0
18119,2.0,2.0,35.0,95271.0
18120,1.0,1.0,37.0,83852.0
18121,1.0,2.0,38.0,6865.0
18122,2.0,2.0,33.0,53224.0
18123,2.0,2.0,35.0,34604.0
18124,2.0,1.0,37.0,219376.0
18125,1.0,1.0,33.0,250.0
18126,3.0,1.0,42.0,75847.0
18127,1.0,2.0,37.0,91390.0
18128,3.0,2.0,38.0,4269.0
18129,2.0,1.0,40.0,42598.0
18130,1.0,2.0,36.0,87678.0
18131,1.0,1.0,37.0,4081.0
18132,1.0,1.0,45.0,201015.0
18133,1.0,2.0,36.0,10831.0
18134,1.0,1.0,38.0,0.0
18135,3.0,2.0,46.0,1050.0
18136,1.0,3.0,37.0,45553.0
18137,1.0,1.0,33.0,34139.0
18138,1.0,2.0,32.0,183594.0
18139,1.0,2.0,33.0,85603.0
18140,1.0,1.0,33.0,171182.0
18141,1.0,1.0,42.0,47556.0
18142,1.0,2.0,32.0,8077.0
18143,1.0,2.0,30.0,3317.0
18144,1.0,2.0,30.0,8985.0
18145,2.0,2.0,31.0,3113.0
18146,3.0,2.0,31.0,50901.0
18147,1.0,2.0,31.0,85292.0
18148,1.0,2.0,32.0,65736.0
